bvid,title,series,number,plays,likes,date,url
BV1qzFxzQES2,13. 旋转位置编码和复数欧拉公式有什么关系？【每天一个宝藏问题】,每天一个宝藏问题,13,2801,0,2026-02-08,https://www.bilibili.com/video/BV1qzFxzQES2
BV1gQ6iBREZw,12. RoPE：通过旋转矩阵让注意力只取决于相对位置【每天一个宝藏名词】,每天一个宝藏名词,12,695,0,2026-02-07,https://www.bilibili.com/video/BV1gQ6iBREZw
BV19u6BBwEQ8,11. GQA：介于MHA和MQA之间，键值共享查询分组【每天一个宝藏名词】,每天一个宝藏名词,11,254,0,2026-02-07,https://www.bilibili.com/video/BV19u6BBwEQ8
BV1qA6BBKEck,10. NF4：QLoRA中的非均匀量化数据类型【每天一个宝藏名词】,每天一个宝藏名词,10,370,0,2026-02-06,https://www.bilibili.com/video/BV1qA6BBKEck
BV1C66YBvECv,9. FlashAttention：将Attention的显存占用从平方级降到了线性级【每天一个宝藏名词】,每天一个宝藏名词,9,1153,0,2026-02-05,https://www.bilibili.com/video/BV1C66YBvECv
BV1Ht6wBVEUX,8. PagedAttention：借鉴操作系统分页机制，内置于vLLM【每天一个宝藏名词】,每天一个宝藏名词,8,485,0,2026-02-04,https://www.bilibili.com/video/BV1Ht6wBVEUX
BV1MUzZBVEtV,7. SlimAttention：一种比FlashAttention更适合CPU的推理方案【每天一个宝藏名词】,每天一个宝藏名词,7,810,0,2026-02-03,https://www.bilibili.com/video/BV1MUzZBVEtV
BV1FTzfBcE3h,6. nano-vLLM：纯python实现的堪比vLLM的推理框架【每天一个宝藏名词】,每天一个宝藏名词,6,1807,0,2026-02-02,https://www.bilibili.com/video/BV1FTzfBcE3h
BV12pzXBREPY,5. CS336：斯坦福LLM神课，甚至包含洗数据和SFT【每天一个宝藏名词】,每天一个宝藏名词,5,2322,0,2026-02-01,https://www.bilibili.com/video/BV12pzXBREPY
BV1RyzXB6Eyz,4. SmoothQuant：一种转嫁压力的LLM量化方法【每天一个宝藏名词】,每天一个宝藏名词,4,352,0,2026-01-31,https://www.bilibili.com/video/BV1RyzXB6Eyz
BV1aXzXBNE4A,3. GPTQ：一种纯数学的LLM量化方法【每天一个宝藏名词】,每天一个宝藏名词,3,516,0,2026-01-30,https://www.bilibili.com/video/BV1aXzXBNE4A
BV16H6EBHEP5,2. AWQ：一种保护关键权重的LLM量化算法【每天一个宝藏名词】,每天一个宝藏名词,2,599,0,2026-01-29,https://www.bilibili.com/video/BV16H6EBHEP5
BV1kG6jBSE3u,1. BitNet 1.58b：微软开源的3值量化模型【每天一个宝藏名词】,每天一个宝藏名词,1,1215,0,2026-01-28,https://www.bilibili.com/video/BV1kG6jBSE3u
